# Coil_pos O-Beam err ps_pos
0.0000000 1295.4714524 41.1703777 108.6748050
5.0000000 1865.1234320 49.0102030 108.6748050
10.0000000 2064.3585366 51.6913919 108.6748050
15.0000000 2041.7185924 51.2249939 108.6748050
20.0000000 1609.6166784 45.6179789 108.6748050
25.0000000 756.7567892 32.8329103 108.6748050
30.0000000 230.4607699 20.6155281 108.6748050
35.0000000 50.8342165 13.9642400 108.6748050
40.0000000 265.8480071 21.3775583 108.6748050
45.0000000 813.1172125 33.6005952 108.6748050
50.0000000 1550.7125019 44.9110231 108.6748050
55.0000000 1992.4224910 50.7148893 108.6748050
60.0000000 2197.5417288 52.9716906 108.6748050
65.0000000 1730.1269061 47.6550102 108.6748050
70.0000000 1203.9636157 40.1123422 108.6748050
75.0000000 577.3448642 28.8963666 108.6748050
80.0000000 158.7442236 17.8605711 108.6748050
85.0000000 102.5009267 16.0000000 108.6748050
90.0000000 503.7942902 27.2763634 108.6748050
95.0000000 1175.8212502 39.4968353 108.6748050
