# Coil_pos O-Beam err ps_pos
0.0000000 1592.4714524 44.6318272 110.0996090
5.0000000 2300.1234320 53.2634959 110.0996090
10.0000000 2699.3585366 57.5065214 110.0996090
15.0000000 2482.7185924 55.3624421 110.0996090
20.0000000 1885.6166784 48.5489444 110.0996090
25.0000000 1126.7567892 38.0525952 110.0996090
30.0000000 376.4607699 23.8956063 110.0996090
35.0000000 54.8342165 14.1067360 110.0996090
40.0000000 273.8480071 21.5638587 110.0996090
45.0000000 1004.1172125 36.3318042 110.0996090
50.0000000 1780.7125019 47.4025316 110.0996090
55.0000000 2483.4224910 55.3443764 110.0996090
60.0000000 2716.5417288 57.6628130 110.0996090
65.0000000 2295.1269061 53.2541078 110.0996090
70.0000000 1491.9636157 43.5545635 110.0996090
75.0000000 732.3448642 31.4642654 110.0996090
80.0000000 131.7442236 17.0880075 110.0996090
85.0000000 153.5009267 17.5214155 110.0996090
90.0000000 663.7942902 30.0665928 110.0996090
95.0000000 1571.8212502 44.2266888 110.0996090
