# Coil_pos O-Beam err ps_pos
0.0000000 1513.4714524 43.7378555 109.4252930
5.0000000 2255.1234320 52.8393793 109.4252930
10.0000000 2569.3585366 56.3648827 109.4252930
15.0000000 2296.7185924 53.6563137 109.4252930
20.0000000 1810.6166784 47.7702836 109.4252930
25.0000000 1020.7567892 36.6333182 109.4252930
30.0000000 311.4607699 22.4944438 109.4252930
35.0000000 46.8342165 13.8202750 109.4252930
40.0000000 342.8480071 23.1084400 109.4252930
45.0000000 975.1172125 35.9304884 109.4252930
50.0000000 1821.7125019 47.8330430 109.4252930
55.0000000 2472.4224910 55.2449093 109.4252930
60.0000000 2621.5417288 56.8330890 109.4252930
65.0000000 2186.1269061 52.2206856 109.4252930
70.0000000 1441.9636157 42.9767379 109.4252930
75.0000000 597.3448642 29.2403830 109.4252930
80.0000000 165.7442236 18.0554701 109.4252930
85.0000000 145.5009267 17.2916165 109.4252930
90.0000000 581.7942902 28.6705424 109.4252930
95.0000000 1463.8212502 42.9883705 109.4252930
