# Coil_pos O-Beam err ps_pos
0.0000000 1075.4714524 38.4057287 109.5000000
5.0000000 1590.1234320 46.1194102 109.5000000
10.0000000 1808.3585366 49.1528229 109.5000000
15.0000000 1733.7185924 48.1248377 109.5000000
20.0000000 1420.6166784 43.4971263 109.5000000
25.0000000 923.7567892 35.2845575 109.5000000
30.0000000 301.4607699 22.2710575 109.5000000
35.0000000 67.8342165 14.5602198 109.5000000
40.0000000 189.8480071 19.5192213 109.5000000
45.0000000 679.1172125 31.5436206 109.5000000
50.0000000 1252.7125019 41.4608249 109.5000000
55.0000000 1758.4224910 48.3528696 109.5000000
60.0000000 1852.5417288 49.6084670 109.5000000
65.0000000 1596.1269061 46.2276973 109.5000000
70.0000000 1175.9636157 39.7617907 109.5000000
75.0000000 538.3448642 28.2134720 109.5000000
80.0000000 158.7442236 17.8605711 109.5000000
85.0000000 95.5009267 15.7797338 109.5000000
90.0000000 385.7942902 25.0199920 109.5000000
95.0000000 997.8212502 37.1752606 109.5000000
