# Coil_pos O-Beam err ps_pos
0.0000000 544.4714524 30.7245830 109.8750000
5.0000000 611.1234320 33.8821487 109.8750000
10.0000000 747.3585366 36.8103246 109.8750000
15.0000000 609.7185924 34.5253530 109.8750000
20.0000000 517.6166784 31.4483704 109.8750000
25.0000000 234.7567892 23.5796522 109.8750000
30.0000000 122.4607699 17.8044938 109.8750000
35.0000000 71.8342165 14.6969385 109.8750000
40.0000000 163.8480071 18.8414437 109.8750000
45.0000000 277.1172125 24.3515913 109.8750000
50.0000000 523.7125019 31.4642654 109.8750000
55.0000000 629.4224910 34.7706773 109.8750000
60.0000000 790.5417288 37.4032084 109.8750000
65.0000000 653.1269061 34.5543051 109.8750000
70.0000000 433.9636157 28.9654967 109.8750000
75.0000000 246.3448642 22.4499443 109.8750000
80.0000000 80.7442236 15.5241747 109.8750000
85.0000000 89.5009267 15.5884573 109.8750000
90.0000000 143.7942902 19.5959179 109.8750000
95.0000000 401.8212502 28.0356915 109.8750000
