# Coil_pos O-Beam err ps_pos
0.0000000 1319.4714524 41.4608249 108.4501950
5.0000000 1931.1234320 49.6789694 108.4501950
10.0000000 2203.3585366 53.0188646 108.4501950
15.0000000 2084.7185924 51.6430053 108.4501950
20.0000000 1560.6166784 45.0777107 108.4501950
25.0000000 885.7567892 34.7419055 108.4501950
30.0000000 296.4607699 22.1585198 108.4501950
35.0000000 18.8342165 12.7671453 108.4501950
40.0000000 238.8480071 20.7364414 108.4501950
45.0000000 815.1172125 33.6303434 108.4501950
50.0000000 1634.7125019 45.8366665 108.4501950
55.0000000 2076.4224910 51.5363949 108.4501950
60.0000000 2148.5417288 52.5071424 108.4501950
65.0000000 1931.1269061 49.7192116 108.4501950
70.0000000 1253.9636157 40.7308237 108.4501950
75.0000000 520.3448642 27.8926514 108.4501950
80.0000000 123.7442236 16.8522995 108.4501950
85.0000000 124.5009267 16.6733320 108.4501950
90.0000000 568.7942902 28.4429253 108.4501950
95.0000000 1187.8212502 39.6484552 108.4501950
