# Coil_pos O-Beam err ps_pos
0.0000000 1403.4714524 42.4617475 110.0253910
5.0000000 2007.1234320 50.4380809 110.0253910
10.0000000 2281.3585366 53.7494186 110.0253910
15.0000000 2093.7185924 51.7300686 110.0253910
20.0000000 1691.6166784 46.5080638 110.0253910
25.0000000 875.7567892 34.5976878 110.0253910
30.0000000 303.4607699 22.3159136 110.0253910
35.0000000 70.8342165 14.6628783 110.0253910
40.0000000 272.8480071 21.5406592 110.0253910
45.0000000 889.1172125 34.7131099 110.0253910
50.0000000 1495.7125019 44.2944692 110.0253910
55.0000000 2167.4224910 52.4118307 110.0253910
60.0000000 2277.5417288 53.7215041 110.0253910
65.0000000 2075.1269061 51.1468474 110.0253910
70.0000000 1337.9636157 41.7492515 110.0253910
75.0000000 613.3448642 29.5127091 110.0253910
80.0000000 191.7442236 18.7616630 110.0253910
85.0000000 141.5009267 17.1755640 110.0253910
90.0000000 501.7942902 27.2396769 110.0253910
95.0000000 1282.8212502 40.8289113 110.0253910
