# Coil_pos O-Beam err ps_pos
0.0000000 666.4714524 32.6496554 107.9936520
5.0000000 1011.1234320 39.3446311 107.9936520
10.0000000 1093.3585366 41.2431813 107.9936520
15.0000000 1157.7185924 41.7133072 107.9936520
20.0000000 748.6166784 34.9284984 107.9936520
25.0000000 568.7567892 29.8328678 107.9936520
30.0000000 203.4607699 19.9499373 107.9936520
35.0000000 47.8342165 13.8564065 107.9936520
40.0000000 125.8480071 17.8044938 107.9936520
45.0000000 349.1172125 25.7875939 107.9936520
50.0000000 617.7125019 32.9241553 107.9936520
55.0000000 1042.4224910 40.2740611 107.9936520
60.0000000 1117.5417288 41.5451562 107.9936520
65.0000000 1084.1269061 40.3112887 107.9936520
70.0000000 759.9636157 34.1320963 107.9936520
75.0000000 381.3448642 25.2784493 107.9936520
80.0000000 100.7442236 16.1554944 107.9936520
85.0000000 64.5009267 14.7648231 107.9936520
90.0000000 244.7942902 22.0227155 107.9936520
95.0000000 525.8212502 30.1662063 107.9936520
