# Coil_pos O-Beam err ps_pos
0.0000000 -19.5285476 19.4935887 108.9746090
5.0000000 5.1234320 23.2808935 108.9746090
10.0000000 -39.6414634 23.8327506 108.9746090
15.0000000 -19.2814076 23.7276210 108.9746090
20.0000000 18.6166784 22.1359436 108.9746090
25.0000000 11.7567892 18.2482876 108.9746090
30.0000000 54.4607699 15.7797338 108.9746090
35.0000000 48.8342165 13.8924440 108.9746090
40.0000000 69.8480071 16.1554944 108.9746090
45.0000000 53.1172125 19.2093727 108.9746090
50.0000000 15.7125019 21.9544984 108.9746090
55.0000000 -37.5775090 23.2808935 108.9746090
60.0000000 10.5417288 24.8797106 108.9746090
65.0000000 -45.8730939 22.2485955 108.9746090
70.0000000 8.9636157 20.3469899 108.9746090
75.0000000 75.3448642 18.2482876 108.9746090
80.0000000 62.7442236 14.9331845 108.9746090
85.0000000 53.5009267 14.3874946 108.9746090
90.0000000 52.7942902 17.1172428 108.9746090
95.0000000 43.8212502 20.6881609 108.9746090
